locus_tag,go_id,go_name,namespace,namespace_name,uniprot_accession,uniprot_gene_names,uniprot_protein_name
PA4563,GO:0015935,small ribosomal subunit,CC,Cellular Component,Q9HVM1,rpsT PA4563,Small ribosomal subunit protein bS20 (30S ribosomal protein S20)
PA4529,GO:0015937,coenzyme A biosynthetic process,BP,Biological Process,Q9HVP8,coaE PA4529,Dephospho-CoA kinase (EC 2.7.1.24) (Dephosphocoenzyme A kinase)
PA4529,GO:0005524,ATP binding,MF,Molecular Function,Q9HVP8,coaE PA4529,Dephospho-CoA kinase (EC 2.7.1.24) (Dephosphocoenzyme A kinase)
PA4529,GO:0004140,dephospho-CoA kinase activity,MF,Molecular Function,Q9HVP8,coaE PA4529,Dephospho-CoA kinase (EC 2.7.1.24) (Dephosphocoenzyme A kinase)
PA4529,GO:0005737,cytoplasm,CC,Cellular Component,Q9HVP8,coaE PA4529,Dephospho-CoA kinase (EC 2.7.1.24) (Dephosphocoenzyme A kinase)
PA4476,GO:0015914,phospholipid transport,BP,Biological Process,Q9HVU5,yhdP PA4476,Intermembrane phospholipid transporter YhdP (AsmA-like protein YhdP) (Phospholipid transport protein YhdP)
PA4450,GO:0051301,cell division,BP,Biological Process,Q9HVW7,murA PA4450,UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7) (Enoylpyruvate transferase) (UDP-N-acetylglucosamine enolpyruvyl transferase) (EPT)
PA4450,GO:0071555,cell wall organization,BP,Biological Process,Q9HVW7,murA PA4450,UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7) (Enoylpyruvate transferase) (UDP-N-acetylglucosamine enolpyruvyl transferase) (EPT)
PA4450,GO:0009252,peptidoglycan biosynthetic process,BP,Biological Process,Q9HVW7,murA PA4450,UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7) (Enoylpyruvate transferase) (UDP-N-acetylglucosamine enolpyruvyl transferase) (EPT)
PA4450,GO:0008360,regulation of cell shape,BP,Biological Process,Q9HVW7,murA PA4450,UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7) (Enoylpyruvate transferase) (UDP-N-acetylglucosamine enolpyruvyl transferase) (EPT)
PA4450,GO:0019277,UDP-N-acetylgalactosamine biosynthetic process,BP,Biological Process,Q9HVW7,murA PA4450,UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7) (Enoylpyruvate transferase) (UDP-N-acetylglucosamine enolpyruvyl transferase) (EPT)
PA4450,GO:0008760,UDP-N-acetylglucosamine 1-carboxyvinyltransferase activity,MF,Molecular Function,Q9HVW7,murA PA4450,UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7) (Enoylpyruvate transferase) (UDP-N-acetylglucosamine enolpyruvyl transferase) (EPT)
PA4450,GO:0005829,cytosol,CC,Cellular Component,Q9HVW7,murA PA4450,UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7) (Enoylpyruvate transferase) (UDP-N-acetylglucosamine enolpyruvyl transferase) (EPT)
PA4411,GO:0051301,cell division,BP,Biological Process,Q9HW02,murC PA4411,UDP-N-acetylmuramate--L-alanine ligase (EC 6.3.2.8) (UDP-N-acetylmuramoyl-L-alanine synthetase)
PA4411,GO:0071555,cell wall organization,BP,Biological Process,Q9HW02,murC PA4411,UDP-N-acetylmuramate--L-alanine ligase (EC 6.3.2.8) (UDP-N-acetylmuramoyl-L-alanine synthetase)
PA4411,GO:0009252,peptidoglycan biosynthetic process,BP,Biological Process,Q9HW02,murC PA4411,UDP-N-acetylmuramate--L-alanine ligase (EC 6.3.2.8) (UDP-N-acetylmuramoyl-L-alanine synthetase)
PA4411,GO:0008360,regulation of cell shape,BP,Biological Process,Q9HW02,murC PA4411,UDP-N-acetylmuramate--L-alanine ligase (EC 6.3.2.8) (UDP-N-acetylmuramoyl-L-alanine synthetase)
PA4411,GO:0005524,ATP binding,MF,Molecular Function,Q9HW02,murC PA4411,UDP-N-acetylmuramate--L-alanine ligase (EC 6.3.2.8) (UDP-N-acetylmuramoyl-L-alanine synthetase)
PA4411,GO:0008763,UDP-N-acetylmuramate-L-alanine ligase activity,MF,Molecular Function,Q9HW02,murC PA4411,UDP-N-acetylmuramate--L-alanine ligase (EC 6.3.2.8) (UDP-N-acetylmuramoyl-L-alanine synthetase)
PA4411,GO:0005737,cytoplasm,CC,Cellular Component,Q9HW02,murC PA4411,UDP-N-acetylmuramate--L-alanine ligase (EC 6.3.2.8) (UDP-N-acetylmuramoyl-L-alanine synthetase)
PA4351,GO:0016036,cellular response to phosphate starvation,BP,Biological Process,Q9HW50,olsA PA4351,Lyso-ornithine lipid O-acyltransferase (EC 2.3.1.270)
PA4351,GO:0046467,membrane lipid biosynthetic process,BP,Biological Process,Q9HW50,olsA PA4351,Lyso-ornithine lipid O-acyltransferase (EC 2.3.1.270)
PA4351,GO:0006654,phosphatidic acid biosynthetic process,BP,Biological Process,Q9HW50,olsA PA4351,Lyso-ornithine lipid O-acyltransferase (EC 2.3.1.270)
PA4351,GO:0003841,1-acylglycerol-3-phosphate O-acyltransferase activity,MF,Molecular Function,Q9HW50,olsA PA4351,Lyso-ornithine lipid O-acyltransferase (EC 2.3.1.270)
PA4351,GO:0016020,membrane,CC,Cellular Component,Q9HW50,olsA PA4351,Lyso-ornithine lipid O-acyltransferase (EC 2.3.1.270)
PA4269,GO:0006351,DNA-templated transcription,BP,Biological Process,Q9HWC9,rpoC PA4269,DNA-directed RNA polymerase subunit beta' (RNAP subunit beta') (EC 2.7.7.6) (RNA polymerase subunit beta') (Transcriptase subunit beta')
PA4269,GO:0003677,DNA binding,MF,Molecular Function,Q9HWC9,rpoC PA4269,DNA-directed RNA polymerase subunit beta' (RNAP subunit beta') (EC 2.7.7.6) (RNA polymerase subunit beta') (Transcriptase subunit beta')
PA4269,GO:0003899,DNA-directed RNA polymerase activity,MF,Molecular Function,Q9HWC9,rpoC PA4269,DNA-directed RNA polymerase subunit beta' (RNAP subunit beta') (EC 2.7.7.6) (RNA polymerase subunit beta') (Transcriptase subunit beta')
PA4269,GO:0000287,magnesium ion binding,MF,Molecular Function,Q9HWC9,rpoC PA4269,DNA-directed RNA polymerase subunit beta' (RNAP subunit beta') (EC 2.7.7.6) (RNA polymerase subunit beta') (Transcriptase subunit beta')
PA4269,GO:0008270,zinc ion binding,MF,Molecular Function,Q9HWC9,rpoC PA4269,DNA-directed RNA polymerase subunit beta' (RNAP subunit beta') (EC 2.7.7.6) (RNA polymerase subunit beta') (Transcriptase subunit beta')
PA4269,GO:0005829,cytosol,CC,Cellular Component,Q9HWC9,rpoC PA4269,DNA-directed RNA polymerase subunit beta' (RNAP subunit beta') (EC 2.7.7.6) (RNA polymerase subunit beta') (Transcriptase subunit beta')
PA4269,GO:0000428,DNA-directed RNA polymerase complex,CC,Cellular Component,Q9HWC9,rpoC PA4269,DNA-directed RNA polymerase subunit beta' (RNAP subunit beta') (EC 2.7.7.6) (RNA polymerase subunit beta') (Transcriptase subunit beta')
PA4262,GO:0006412,translation,BP,Biological Process,Q9HWD6,rplD PA4262,Large ribosomal subunit protein uL4 (50S ribosomal protein L4)
PA4262,GO:0019843,rRNA binding,MF,Molecular Function,Q9HWD6,rplD PA4262,Large ribosomal subunit protein uL4 (50S ribosomal protein L4)
PA4262,GO:0003735,structural constituent of ribosome,MF,Molecular Function,Q9HWD6,rplD PA4262,Large ribosomal subunit protein uL4 (50S ribosomal protein L4)
PA4262,GO:1990904,ribonucleoprotein complex,CC,Cellular Component,Q9HWD6,rplD PA4262,Large ribosomal subunit protein uL4 (50S ribosomal protein L4)
PA4262,GO:0005840,ribosome,CC,Cellular Component,Q9HWD6,rplD PA4262,Large ribosomal subunit protein uL4 (50S ribosomal protein L4)
PA4260,GO:0002181,cytoplasmic translation,BP,Biological Process,Q9HWD8,rplB PA4260,Large ribosomal subunit protein uL2 (50S ribosomal protein L2)
PA4260,GO:0003723,RNA binding,MF,Molecular Function,Q9HWD8,rplB PA4260,Large ribosomal subunit protein uL2 (50S ribosomal protein L2)
PA4260,GO:0019843,rRNA binding,MF,Molecular Function,Q9HWD8,rplB PA4260,Large ribosomal subunit protein uL2 (50S ribosomal protein L2)
PA4260,GO:0003735,structural constituent of ribosome,MF,Molecular Function,Q9HWD8,rplB PA4260,Large ribosomal subunit protein uL2 (50S ribosomal protein L2)
PA4260,GO:0016740,transferase activity,MF,Molecular Function,Q9HWD8,rplB PA4260,Large ribosomal subunit protein uL2 (50S ribosomal protein L2)
PA4260,GO:0022625,cytosolic large ribosomal subunit,CC,Cellular Component,Q9HWD8,rplB PA4260,Large ribosomal subunit protein uL2 (50S ribosomal protein L2)
PA4234,GO:0006974,DNA damage response,BP,Biological Process,Q9HWG0,uvrA PA4234,UvrABC system protein A (UvrA protein) (Excinuclease ABC subunit A)
PA4234,GO:0006289,nucleotide-excision repair,BP,Biological Process,Q9HWG0,uvrA PA4234,UvrABC system protein A (UvrA protein) (Excinuclease ABC subunit A)
PA4234,GO:0009432,SOS response,BP,Biological Process,Q9HWG0,uvrA PA4234,UvrABC system protein A (UvrA protein) (Excinuclease ABC subunit A)
PA4234,GO:0005524,ATP binding,MF,Molecular Function,Q9HWG0,uvrA PA4234,UvrABC system protein A (UvrA protein) (Excinuclease ABC subunit A)
PA4234,GO:0016887,ATP hydrolysis activity,MF,Molecular Function,Q9HWG0,uvrA PA4234,UvrABC system protein A (UvrA protein) (Excinuclease ABC subunit A)
PA4234,GO:0003677,DNA binding,MF,Molecular Function,Q9HWG0,uvrA PA4234,UvrABC system protein A (UvrA protein) (Excinuclease ABC subunit A)
PA4234,GO:0009381,excinuclease ABC activity,MF,Molecular Function,Q9HWG0,uvrA PA4234,UvrABC system protein A (UvrA protein) (Excinuclease ABC subunit A)
PA4234,GO:0008270,zinc ion binding,MF,Molecular Function,Q9HWG0,uvrA PA4234,UvrABC system protein A (UvrA protein) (Excinuclease ABC subunit A)
PA4234,GO:0005829,cytosol,CC,Cellular Component,Q9HWG0,uvrA PA4234,UvrABC system protein A (UvrA protein) (Excinuclease ABC subunit A)
PA4234,GO:0009380,excinuclease repair complex,CC,Cellular Component,Q9HWG0,uvrA PA4234,UvrABC system protein A (UvrA protein) (Excinuclease ABC subunit A)
PA4201,GO:0071555,cell wall organization,BP,Biological Process,Q9HWI0,ddlA PA4201,D-alanine--D-alanine ligase A (EC 6.3.2.4) (D-Ala-D-Ala ligase A) (D-alanylalanine synthetase A)
PA4201,GO:0009252,peptidoglycan biosynthetic process,BP,Biological Process,Q9HWI0,ddlA PA4201,D-alanine--D-alanine ligase A (EC 6.3.2.4) (D-Ala-D-Ala ligase A) (D-alanylalanine synthetase A)
PA4201,GO:0008360,regulation of cell shape,BP,Biological Process,Q9HWI0,ddlA PA4201,D-alanine--D-alanine ligase A (EC 6.3.2.4) (D-Ala-D-Ala ligase A) (D-alanylalanine synthetase A)
PA4201,GO:0005524,ATP binding,MF,Molecular Function,Q9HWI0,ddlA PA4201,D-alanine--D-alanine ligase A (EC 6.3.2.4) (D-Ala-D-Ala ligase A) (D-alanylalanine synthetase A)
PA4201,GO:0008716,D-alanine-D-alanine ligase activity,MF,Molecular Function,Q9HWI0,ddlA PA4201,D-alanine--D-alanine ligase A (EC 6.3.2.4) (D-Ala-D-Ala ligase A) (D-alanylalanine synthetase A)
PA4201,GO:0046872,metal ion binding,MF,Molecular Function,Q9HWI0,ddlA PA4201,D-alanine--D-alanine ligase A (EC 6.3.2.4) (D-Ala-D-Ala ligase A) (D-alanylalanine synthetase A)
PA4201,GO:0005829,cytosol,CC,Cellular Component,Q9HWI0,ddlA PA4201,D-alanine--D-alanine ligase A (EC 6.3.2.4) (D-Ala-D-Ala ligase A) (D-alanylalanine synthetase A)
PA4031,GO:0006796,phosphate-containing compound metabolic process,BP,Biological Process,Q9HWZ6,ppa PA4031,Inorganic pyrophosphatase (EC 3.6.1.1) (Pyrophosphate phospho-hydrolase) (PPase)
PA4031,GO:0004427,inorganic diphosphate phosphatase activity,MF,Molecular Function,Q9HWZ6,ppa PA4031,Inorganic pyrophosphatase (EC 3.6.1.1) (Pyrophosphate phospho-hydrolase) (PPase)
PA4031,GO:0000287,magnesium ion binding,MF,Molecular Function,Q9HWZ6,ppa PA4031,Inorganic pyrophosphatase (EC 3.6.1.1) (Pyrophosphate phospho-hydrolase) (PPase)
PA4031,GO:0005829,cytosol,CC,Cellular Component,Q9HWZ6,ppa PA4031,Inorganic pyrophosphatase (EC 3.6.1.1) (Pyrophosphate phospho-hydrolase) (PPase)
PA4031,GO:0005615,extracellular space,CC,Cellular Component,Q9HWZ6,ppa PA4031,Inorganic pyrophosphatase (EC 3.6.1.1) (Pyrophosphate phospho-hydrolase) (PPase)
PA4019,GO:0016831,carboxy-lyase activity,MF,Molecular Function,Q9HX08,ubiX PA4019,Flavin prenyltransferase UbiX (EC 2.5.1.129)
PA4019,GO:0106141,flavin prenyltransferase activity,MF,Molecular Function,Q9HX08,ubiX PA4019,Flavin prenyltransferase UbiX (EC 2.5.1.129)
PA4019,GO:0004659,prenyltransferase activity,MF,Molecular Function,Q9HX08,ubiX PA4019,Flavin prenyltransferase UbiX (EC 2.5.1.129)
PA4006,GO:0034355,NAD+ biosynthetic process via the salvage pathway,BP,Biological Process,Q9HX21,nadD PA4006,Probable nicotinate-nucleotide adenylyltransferase (EC 2.7.7.18) (Deamido-NAD(+) diphosphorylase) (Deamido-NAD(+) pyrophosphorylase) (Nicotinate mononucleotide adenylyltransferase) (NaMN adenylyltransferase)
PA4006,GO:0005524,ATP binding,MF,Molecular Function,Q9HX21,nadD PA4006,Probable nicotinate-nucleotide adenylyltransferase (EC 2.7.7.18) (Deamido-NAD(+) diphosphorylase) (Deamido-NAD(+) pyrophosphorylase) (Nicotinate mononucleotide adenylyltransferase) (NaMN adenylyltransferase)
PA4006,GO:0000309,nicotinamide-nucleotide adenylyltransferase activity,MF,Molecular Function,Q9HX21,nadD PA4006,Probable nicotinate-nucleotide adenylyltransferase (EC 2.7.7.18) (Deamido-NAD(+) diphosphorylase) (Deamido-NAD(+) pyrophosphorylase) (Nicotinate mononucleotide adenylyltransferase) (NaMN adenylyltransferase)
PA4006,GO:0004515,nicotinate-nucleotide adenylyltransferase activity,MF,Molecular Function,Q9HX21,nadD PA4006,Probable nicotinate-nucleotide adenylyltransferase (EC 2.7.7.18) (Deamido-NAD(+) diphosphorylase) (Deamido-NAD(+) pyrophosphorylase) (Nicotinate mononucleotide adenylyltransferase) (NaMN adenylyltransferase)
PA3996,GO:0009249,protein lipoylation,BP,Biological Process,Q9HX25,lipA PA3996,Lipoyl synthase (EC 2.8.1.8) (Lip-syn) (LS) (Lipoate synthase) (Lipoic acid synthase) (Sulfur insertion protein LipA)
PA3996,GO:0051539,"4 iron, 4 sulfur cluster binding",MF,Molecular Function,Q9HX25,lipA PA3996,Lipoyl synthase (EC 2.8.1.8) (Lip-syn) (LS) (Lipoate synthase) (Lipoic acid synthase) (Sulfur insertion protein LipA)
PA3996,GO:0016992,lipoate synthase activity,MF,Molecular Function,Q9HX25,lipA PA3996,Lipoyl synthase (EC 2.8.1.8) (Lip-syn) (LS) (Lipoate synthase) (Lipoic acid synthase) (Sulfur insertion protein LipA)
PA3996,GO:0046872,metal ion binding,MF,Molecular Function,Q9HX25,lipA PA3996,Lipoyl synthase (EC 2.8.1.8) (Lip-syn) (LS) (Lipoate synthase) (Lipoic acid synthase) (Sulfur insertion protein LipA)
PA3996,GO:0005737,cytoplasm,CC,Cellular Component,Q9HX25,lipA PA3996,Lipoyl synthase (EC 2.8.1.8) (Lip-syn) (LS) (Lipoate synthase) (Lipoic acid synthase) (Sulfur insertion protein LipA)
PA3976,GO:0009228,thiamine biosynthetic process,BP,Biological Process,Q9HX40,thiE PA3976,Thiamine-phosphate synthase (TP synthase) (TPS) (EC 2.5.1.3) (Thiamine-phosphate pyrophosphorylase) (TMP pyrophosphorylase) (TMP-PPase)
PA3976,GO:0009229,thiamine diphosphate biosynthetic process,BP,Biological Process,Q9HX40,thiE PA3976,Thiamine-phosphate synthase (TP synthase) (TPS) (EC 2.5.1.3) (Thiamine-phosphate pyrophosphorylase) (TMP pyrophosphorylase) (TMP-PPase)
PA3976,GO:0000287,magnesium ion binding,MF,Molecular Function,Q9HX40,thiE PA3976,Thiamine-phosphate synthase (TP synthase) (TPS) (EC 2.5.1.3) (Thiamine-phosphate pyrophosphorylase) (TMP pyrophosphorylase) (TMP-PPase)
PA3976,GO:0004789,thiamine-phosphate diphosphorylase activity,MF,Molecular Function,Q9HX40,thiE PA3976,Thiamine-phosphate synthase (TP synthase) (TPS) (EC 2.5.1.3) (Thiamine-phosphate pyrophosphorylase) (TMP pyrophosphorylase) (TMP-PPase)
PA3976,GO:0005737,cytoplasm,CC,Cellular Component,Q9HX40,thiE PA3976,Thiamine-phosphate synthase (TP synthase) (TPS) (EC 2.5.1.3) (Thiamine-phosphate pyrophosphorylase) (TMP pyrophosphorylase) (TMP-PPase)
PA3916,GO:0006777,Mo-molybdopterin cofactor biosynthetic process,BP,Biological Process,Q9HX97,moaE PA3916,Molybdopterin synthase catalytic subunit (EC 2.8.1.12) (MPT synthase subunit 2) (Molybdenum cofactor biosynthesis protein E) (Molybdopterin-converting factor large subunit) (Molybdopterin-converting factor subunit 2)
PA3916,GO:0030366,molybdopterin synthase activity,MF,Molecular Function,Q9HX97,moaE PA3916,Molybdopterin synthase catalytic subunit (EC 2.8.1.12) (MPT synthase subunit 2) (Molybdenum cofactor biosynthesis protein E) (Molybdopterin-converting factor large subunit) (Molybdopterin-converting factor subunit 2)
PA3916,GO:0005829,cytosol,CC,Cellular Component,Q9HX97,moaE PA3916,Molybdopterin synthase catalytic subunit (EC 2.8.1.12) (MPT synthase subunit 2) (Molybdenum cofactor biosynthesis protein E) (Molybdopterin-converting factor large subunit) (Molybdopterin-converting factor subunit 2)
PA3861,GO:0006401,RNA catabolic process,BP,Biological Process,Q9HXE5,rhlB rhl PA3861,ATP-dependent RNA helicase RhlB (EC 3.6.4.13)
PA3861,GO:0005524,ATP binding,MF,Molecular Function,Q9HXE5,rhlB rhl PA3861,ATP-dependent RNA helicase RhlB (EC 3.6.4.13)
PA3861,GO:0016887,ATP hydrolysis activity,MF,Molecular Function,Q9HXE5,rhlB rhl PA3861,ATP-dependent RNA helicase RhlB (EC 3.6.4.13)
PA3861,GO:0003723,RNA binding,MF,Molecular Function,Q9HXE5,rhlB rhl PA3861,ATP-dependent RNA helicase RhlB (EC 3.6.4.13)
PA3861,GO:0003724,RNA helicase activity,MF,Molecular Function,Q9HXE5,rhlB rhl PA3861,ATP-dependent RNA helicase RhlB (EC 3.6.4.13)
PA3861,GO:0005829,cytosol,CC,Cellular Component,Q9HXE5,rhlB rhl PA3861,ATP-dependent RNA helicase RhlB (EC 3.6.4.13)
PA3814,GO:0044571,[2Fe-2S] cluster assembly,BP,Biological Process,Q9HXI8,iscS PA3814,Cysteine desulfurase IscS (EC 2.8.1.7)
PA3814,GO:0051537,"2 iron, 2 sulfur cluster binding",MF,Molecular Function,Q9HXI8,iscS PA3814,Cysteine desulfurase IscS (EC 2.8.1.7)
PA3814,GO:0031071,cysteine desulfurase activity,MF,Molecular Function,Q9HXI8,iscS PA3814,Cysteine desulfurase IscS (EC 2.8.1.7)
PA3814,GO:0046872,metal ion binding,MF,Molecular Function,Q9HXI8,iscS PA3814,Cysteine desulfurase IscS (EC 2.8.1.7)
PA3814,GO:0030170,pyridoxal phosphate binding,MF,Molecular Function,Q9HXI8,iscS PA3814,Cysteine desulfurase IscS (EC 2.8.1.7)
PA3814,GO:1990221,L-cysteine desulfurase complex,CC,Cellular Component,Q9HXI8,iscS PA3814,Cysteine desulfurase IscS (EC 2.8.1.7)
PA3751,GO:0006189,'de novo' IMP biosynthetic process,BP,Biological Process,Q9HXP3,purT PA3751,Formate-dependent phosphoribosylglycinamide formyltransferase (EC 6.3.1.21) (5'-phosphoribosylglycinamide transformylase 2) (Formate-dependent GAR transformylase) (GAR transformylase 2) (GART 2) (Non-folate glycinamide ribonucleotide transformylase) (Phosphoribosylglycinamide formyltransferase 2)
PA3751,GO:0005524,ATP binding,MF,Molecular Function,Q9HXP3,purT PA3751,Formate-dependent phosphoribosylglycinamide formyltransferase (EC 6.3.1.21) (5'-phosphoribosylglycinamide transformylase 2) (Formate-dependent GAR transformylase) (GAR transformylase 2) (GART 2) (Non-folate glycinamide ribonucleotide transformylase) (Phosphoribosylglycinamide formyltransferase 2)
PA3751,GO:0000287,magnesium ion binding,MF,Molecular Function,Q9HXP3,purT PA3751,Formate-dependent phosphoribosylglycinamide formyltransferase (EC 6.3.1.21) (5'-phosphoribosylglycinamide transformylase 2) (Formate-dependent GAR transformylase) (GAR transformylase 2) (GART 2) (Non-folate glycinamide ribonucleotide transformylase) (Phosphoribosylglycinamide formyltransferase 2)
PA3751,GO:0043815,phosphoribosylglycinamide formyltransferase 2 activity,MF,Molecular Function,Q9HXP3,purT PA3751,Formate-dependent phosphoribosylglycinamide formyltransferase (EC 6.3.1.21) (5'-phosphoribosylglycinamide transformylase 2) (Formate-dependent GAR transformylase) (GAR transformylase 2) (GART 2) (Non-folate glycinamide ribonucleotide transformylase) (Phosphoribosylglycinamide formyltransferase 2)
PA3751,GO:0004644,phosphoribosylglycinamide formyltransferase activity,MF,Molecular Function,Q9HXP3,purT PA3751,Formate-dependent phosphoribosylglycinamide formyltransferase (EC 6.3.1.21) (5'-phosphoribosylglycinamide transformylase 2) (Formate-dependent GAR transformylase) (GAR transformylase 2) (GART 2) (Non-folate glycinamide ribonucleotide transformylase) (Phosphoribosylglycinamide formyltransferase 2)
PA3751,GO:0005829,cytosol,CC,Cellular Component,Q9HXP3,purT PA3751,Formate-dependent phosphoribosylglycinamide formyltransferase (EC 6.3.1.21) (5'-phosphoribosylglycinamide transformylase 2) (Formate-dependent GAR transformylase) (GAR transformylase 2) (GART 2) (Non-folate glycinamide ribonucleotide transformylase) (Phosphoribosylglycinamide formyltransferase 2)
PA3743,GO:0002939,tRNA N1-guanine methylation,BP,Biological Process,Q9HXQ1,trmD PA3743,tRNA (guanine-N(1)-)-methyltransferase (EC 2.1.1.228) (M1G-methyltransferase) (tRNA [GM37] methyltransferase)
PA3743,GO:0052906,tRNA (guanine(37)-N1)-methyltransferase activity,MF,Molecular Function,Q9HXQ1,trmD PA3743,tRNA (guanine-N(1)-)-methyltransferase (EC 2.1.1.228) (M1G-methyltransferase) (tRNA [GM37] methyltransferase)
PA3743,GO:0005829,cytosol,CC,Cellular Component,Q9HXQ1,trmD PA3743,tRNA (guanine-N(1)-)-methyltransferase (EC 2.1.1.228) (M1G-methyltransferase) (tRNA [GM37] methyltransferase)
PA3642,GO:0043137,"DNA replication, removal of RNA primer",BP,Biological Process,Q9HXY9,rnhB PA3642,Ribonuclease HII (RNase HII) (EC 3.1.26.4)
